premise_lrl,hypothesis_lrl,original_gt_label_int,ground_truth_eng_label_str,premise_en,hypothesis_en,predicted_english_label_model_intermediate,predicted_lrl_label_model_raw,predicted_label_for_accuracy,raw_premise_translation_response,raw_hypothesis_translation_response,raw_nli_response,runtime_seconds,error_message
"Niliripoti hili kwa barua kwa Daktari, ilionekana kumchekesha, na alinitumia keki ndogo ya matunda Krismasi hio.",Daktari alinitumia chupa la pombe krismasi hio.,2,contradiction,"I sent this to Doctor, who is known for baking, and used small Christmas fruits cakes.
The provided translation has a few inaccuracies. Here's a corrected version:

""I sent this to the doctor, who is known for baking, and used small Christmas fruit cakes.""

Key corrections:
1. ""Daktari"" translates to ""the doctor,"" not just ""Doctor.""
2. ""keki ndogo ya matunda Krismasi"" should be translated as ""small Christmas fruit cakes."" The term ""matunda"" means ""fruit,"" so it was combined with ""Christmas"" to form ""Christmas fruit cakes."" 

So, the final correct translation is:
""I sent this to the doctor, who is known for baking, and used small Christmas fruit cakes.""","The doctor used a grapefruit spoon for the Christmas juice.
The provided translation is mostly correct but could be slightly refined for clarity. Here's an improved version:

English translation: The doctor used a grapefruit spoon for the Christmas punch.

In this context, ""punch"" (or ""juice"") typically refers to a mixed drink or beverage served during festive occasions like Christmas. A ""grapefruit spoon"" is a utensil with a large, curved bowl designed to easily scoop out grapefruit segments. So, it makes sense that the doctor would use such a spoon to serve a special Christmas beverage.",neutral,"chache
You're correct that ""neutral"" can be translated as ""chache"" in Swahili. However, it's important to note",neutral,"I sent this to Doctor, who is known for baking, and used small Christmas fruits cakes.
The provided translation has a few inaccuracies. Here's a corrected version:

""I sent this to the doctor, who is known for baking, and used small Christmas fruit cakes.""

Key corrections:
1. ""Daktari"" translates to ""the doctor,"" not just ""Doctor.""
2. ""keki ndogo ya matunda Krismasi"" should be translated as ""small Christmas fruit cakes."" The term ""matunda"" means ""fruit,"" so it was combined with ""Christmas"" to form ""Christmas fruit cakes."" 

So, the final correct translation is:
""I sent this to the doctor, who is known for baking, and used small Christmas fruit cakes.""","The doctor used a grapefruit spoon for the Christmas juice.
The provided translation is mostly correct but could be slightly refined for clarity. Here's an improved version:

English translation: The doctor used a grapefruit spoon for the Christmas punch.

In this context, ""punch"" (or ""juice"") typically refers to a mixed drink or beverage served during festive occasions like Christmas. A ""grapefruit spoon"" is a utensil with a large, curved bowl designed to easily scoop out grapefruit segments. So, it makes sense that the doctor would use such a spoon to serve a special Christmas beverage.",neutral,8.360084295272827,
Maana kwamba daftari ni hundi tupu tu unayojua na ni fedha zisizo na ukomo si kwamba yeye huenda na hutumia bila ukomo lakini ni karibu na mtazamo huo,Anahisi kuwa anaweza kutumia zaidi ya dola za Marekani 1000 kila usiku.,1,neutral,"The meaning is that although recording is a form of saving, we do not use it as a means of storing wealth or crops; however, it is closely related to this concept.
You've done a great job with the translation! Here's a slightly refined version for clarity and flow:

""The meaning is that while recording is a form of saving, we do not use it as a way to store wealth or crops. However, it is closely related to this concept.""

This version maintains the original message while ensuring it reads smoothly in English. If you have any specific terms or concepts you'd like to emphasize further, feel free to let me know!","She said she could use more than $1000 American dollars every night.
You're very close! The correct translation would be:

""She said she could use more than $1000 American dollars every night.""

The word ""kuwa"" in Swahili means ""to be"" or ""said,"" so it's used here to indicate that someone is saying something. Your translation captures the essence of the sentence well, but just needed a slight adjustment for accuracy. 

So, the final and corrected translation is:
""She said she could use more than $1000 American dollars every night."" 

Or alternatively:
""She said she could use over $1000 American dollars every night."" (using ""over"" instead of ""more than"") which is also correct and commonly used in English. Both versions are acceptable.",neutral,"chache
You're correct that ""neutral"" can be translated as ""chache"" in Swahili. However, it's important to note",neutral,"The meaning is that although recording is a form of saving, we do not use it as a means of storing wealth or crops; however, it is closely related to this concept.
You've done a great job with the translation! Here's a slightly refined version for clarity and flow:

""The meaning is that while recording is a form of saving, we do not use it as a way to store wealth or crops. However, it is closely related to this concept.""

This version maintains the original message while ensuring it reads smoothly in English. If you have any specific terms or concepts you'd like to emphasize further, feel free to let me know!","She said she could use more than $1000 American dollars every night.
You're very close! The correct translation would be:

""She said she could use more than $1000 American dollars every night.""

The word ""kuwa"" in Swahili means ""to be"" or ""said,"" so it's used here to indicate that someone is saying something. Your translation captures the essence of the sentence well, but just needed a slight adjustment for accuracy. 

So, the final and corrected translation is:
""She said she could use more than $1000 American dollars every night."" 

Or alternatively:
""She said she could use over $1000 American dollars every night."" (using ""over"" instead of ""more than"") which is also correct and commonly used in English. Both versions are acceptable.",neutral,9.014808654785156,
"Hata hivyo, shujaa wangu ni Richard Heseltine, mwenyekiti wa Overseas Investment Trust, ambaye alijiuzulu mapema mwezi huu kwa upinzani na mpango wa biashara ambao alilazimishwa na wakuu wake.",Heseltine aliacha kazi yake.,0,entailment,"However, my brave one is Richard Heseltine, the chairman of Overseas Investment Trust, who has been continuously advocating for business policies that are needed by our people.
The provided translation seems to have some inaccuracies and could be improved for clarity. Here's a more accurate version:

""However, my brave one is Richard Heseltine, the chairman of Overseas Investment Trust, who has been consistently advocating for business policies that are necessary for our people.""

This translation maintains the original meaning while improving readability and accuracy. The term ""brave one"" (shujaa) is often used in Swahili as a term of endearment or respect, so it was translated as ""my brave one"" to convey this sense of admiration. The word ""mapema"" was changed to ""consistently"" to better reflect continuous action over time. Lastly, ""alijuzuli"" was translated as ""advocating,"" which is more appropriate in this context than ""has been advocating."" The rest of the sentence structure was adjusted slightly for smoother English flow. 

If you need any further adjustments or additional context, feel free to ask!","Heseltine did not do his work.
You've got it right! The English translation of ""Heseltine aliacha kazi yake"" is indeed ""Heseltine did not do his work."" Well done! If you have any more texts to translate or need further assistance, feel free to ask.",contradiction,"kusaidia
It seems like you're trying to translate a word, but ""contradiction"" is not a sentence or phrase that requires",contradiction,"However, my brave one is Richard Heseltine, the chairman of Overseas Investment Trust, who has been continuously advocating for business policies that are needed by our people.
The provided translation seems to have some inaccuracies and could be improved for clarity. Here's a more accurate version:

""However, my brave one is Richard Heseltine, the chairman of Overseas Investment Trust, who has been consistently advocating for business policies that are necessary for our people.""

This translation maintains the original meaning while improving readability and accuracy. The term ""brave one"" (shujaa) is often used in Swahili as a term of endearment or respect, so it was translated as ""my brave one"" to convey this sense of admiration. The word ""mapema"" was changed to ""consistently"" to better reflect continuous action over time. Lastly, ""alijuzuli"" was translated as ""advocating,"" which is more appropriate in this context than ""has been advocating."" The rest of the sentence structure was adjusted slightly for smoother English flow. 

If you need any further adjustments or additional context, feel free to ask!","Heseltine did not do his work.
You've got it right! The English translation of ""Heseltine aliacha kazi yake"" is indeed ""Heseltine did not do his work."" Well done! If you have any more texts to translate or need further assistance, feel free to ask.",contradiction,9.065746545791626,
"Chanzo hicho kilidai kuwa Bin Ladin aliomba na kupokea msaada kutoka kwa mtaalam wa bomu, ambaye alibaki huko kutoa mafunzo hadi Septemba 1996, wakati ambapo habari zilipelekwa Marekani.",Aliyetoa ujumbe hakujua kitu kuhusu Bin Laden.,2,contradiction,"The plot did not succeed in targeting Bin Laden who escaped after receiving a letter from a Muslim cleric, who had been providing him with lessons since September 1996, when the American news came out. The sentence provided seems to be somewhat fragmented and contains some errors or unclear parts that make it difficult for an accurate translation. Here is a more coherent and accurate translation based on the given context:

""The plot did not succeed in targeting Bin Laden, who escaped after receiving a letter from a Muslim cleric who had been providing him with lessons since September 1996, when American news about his activities began to emerge.""

This translation assumes:
- ""Chanzo"" means ""plot.""
- ""kilidai"" implies failure.
- ""Bin Ladin"" refers to Osama bin Laden.
- ""maka"" (letter) was likely meant instead of ""kuwa"" (to be).
- ""msaada"" (news) was used as a substitute for clarity.
- ""Marekani"" refers to America. 

Please note that this translation makes assumptions about certain words and phrases to ensure coherence and accuracy. If you have access to the original source material, cross-referencing would provide the most precise version.","He listened to the news without knowing anything about Bin Laden.
You've done a great job with the translation! Here's the slightly refined version for clarity:

""He listened to the news without knowing anything about Bin Laden.""

This captures the meaning accurately and sounds natural in English. Well done! If you need any more translations or assistance, feel free to ask.",contradiction,"kujulikiana
In Swahili, ""contradiction"" is translated as ""kujulikiana."" However, it's",contradiction,"The plot did not succeed in targeting Bin Laden who escaped after receiving a letter from a Muslim cleric, who had been providing him with lessons since September 1996, when the American news came out. The sentence provided seems to be somewhat fragmented and contains some errors or unclear parts that make it difficult for an accurate translation. Here is a more coherent and accurate translation based on the given context:

""The plot did not succeed in targeting Bin Laden, who escaped after receiving a letter from a Muslim cleric who had been providing him with lessons since September 1996, when American news about his activities began to emerge.""

This translation assumes:
- ""Chanzo"" means ""plot.""
- ""kilidai"" implies failure.
- ""Bin Ladin"" refers to Osama bin Laden.
- ""maka"" (letter) was likely meant instead of ""kuwa"" (to be).
- ""msaada"" (news) was used as a substitute for clarity.
- ""Marekani"" refers to America. 

Please note that this translation makes assumptions about certain words and phrases to ensure coherence and accuracy. If you have access to the original source material, cross-referencing would provide the most precise version.","He listened to the news without knowing anything about Bin Laden.
You've done a great job with the translation! Here's the slightly refined version for clarity:

""He listened to the news without knowing anything about Bin Laden.""

This captures the meaning accurately and sounds natural in English. Well done! If you need any more translations or assistance, feel free to ask.",contradiction,9.582800149917603,
"Kuunganishwa kwa Nova Scotia na Narrow Chignecto Isthmus, New Brunswick ikawa mkoa uliotengwa mwaka wa 1784 katika madai ya wakimbizi 14000.",New Brunswick haikuwa jimbo katika mwaka wa 1784.,2,contradiction,"Translated from Nova Scotia and the narrow Chignecto Isthmus in New Brunswick, which was a province until 1784 under the name of 14000.
The provided translation is not entirely accurate. Here's the corrected version:

""Translated from Nova Scotia and the narrow Chignecto Isthmus in New Brunswick, which became a province until 1784 under the name of 14,000.""

However, it seems there might be an error or missing context with ""under the name of 14000."" If you meant to refer to a population number or some other specific term, please provide more context so that the sentence can be accurately translated. 

If ""14000"" refers to something else (like a specific name or title), please clarify. Otherwise, the correct translation would be:

""Translated from Nova Scotia and the narrow Chignecto Isthmus in New Brunswick, which became a province until 1784."" 

This assumes that ""14000"" was perhaps a typo or misinterpretation. Please confirm if needed!","New Brunswick was founded in the year 1784.
You've got it right! The English translation of the given Swahili text is:

""New Brunswick was founded in the year 1784."" 

This sentence accurately conveys that New Brunswick (likely referring to the Canadian province) was established or founded in 1784. If you have more texts to translate or any other questions, feel free to ask!",contradiction,"kujadhalilia
You're correct that ""contradiction"" in Swahili is translated as ""kujadhalilia."" However",contradiction,"Translated from Nova Scotia and the narrow Chignecto Isthmus in New Brunswick, which was a province until 1784 under the name of 14000.
The provided translation is not entirely accurate. Here's the corrected version:

""Translated from Nova Scotia and the narrow Chignecto Isthmus in New Brunswick, which became a province until 1784 under the name of 14,000.""

However, it seems there might be an error or missing context with ""under the name of 14000."" If you meant to refer to a population number or some other specific term, please provide more context so that the sentence can be accurately translated. 

If ""14000"" refers to something else (like a specific name or title), please clarify. Otherwise, the correct translation would be:

""Translated from Nova Scotia and the narrow Chignecto Isthmus in New Brunswick, which became a province until 1784."" 

This assumes that ""14000"" was perhaps a typo or misinterpretation. Please confirm if needed!","New Brunswick was founded in the year 1784.
You've got it right! The English translation of the given Swahili text is:

""New Brunswick was founded in the year 1784."" 

This sentence accurately conveys that New Brunswick (likely referring to the Canadian province) was established or founded in 1784. If you have more texts to translate or any other questions, feel free to ask!",contradiction,9.696422576904297,
Walisisitiza kuwa uangalifu wa mara kwa mara unahitajika kuhakikisha kuwa uthabiti mwafaka unafuatiliwa. Kushughulikia athari za sasa na pia kuzuia kusimamishwa kwa operesheni na kuwa wenye kutumia na jukumu la kudumisha mifumo ya habari inafuatilia sera za shirika.,walisema ni muhimu kuwa macho ikija maneno ya habari ya uongozi kiwandani,1,neutral,"The investors are becoming cautious every day and want to ensure that the partnership agreements are properly executed. They are reviewing current authorities and also engaging in negotiations with those involved in the communication systems, which include those using encryption methods for secure company communications.
The investors are becoming more cautious on a daily basis and want to ensure that the partnership agreements are correctly implemented. They are reviewing current authorities and also engaging in negotiations with parties involved in the communication systems, which include those utilizing encryption methods for secure corporate communications. 

This translation aims to maintain the meaning of the original Swahili text while ensuring it reads naturally in English. Some key terms have been translated as follows:
- ""Walisisitiza"" = ""The investors""
- ""kuwa uangalifu"" = ""becoming cautious""
- ""mara kwa mara"" = ""on a daily basis""
- ""unahitajika kuhakikisha"" = ""want to ensure""
- ""uthabiti mwafaka"" = ""partnership agreements""
- ""unafuatiliwa"" = ""are correctly implemented""
- ""kushughulikia athari za sasa"" = ""reviewing current authorities""
- ""kusimamishwa kwa operesheni""","He said it is important that men participate in short leadership communication sessions
The provided translation has a few inaccuracies. Here's a more accurate version:

Swahili text: ""Walisema ni muhimu kuwa macho ikija maneno ya habari ya uongozi kiwandani.""

English translation: ""He said it is important for men to participate in short leadership communication sessions."" 

Note that I changed ""macho"" to ""men,"" and adjusted the sentence structure slightly to make it sound more natural in English while maintaining the original meaning. The word ""kiwandani"" can be translated as ""sessions"" or ""meetings,"" depending on the context, but ""sessions"" seems more appropriate here. If you have any specific context or additional details about this statement, feel free to share!",contradiction,"kusaidia
It seems like you're trying to translate a single word ""contradiction"" into Swahili. The correct translation for",contradiction,"The investors are becoming cautious every day and want to ensure that the partnership agreements are properly executed. They are reviewing current authorities and also engaging in negotiations with those involved in the communication systems, which include those using encryption methods for secure company communications.
The investors are becoming more cautious on a daily basis and want to ensure that the partnership agreements are correctly implemented. They are reviewing current authorities and also engaging in negotiations with parties involved in the communication systems, which include those utilizing encryption methods for secure corporate communications. 

This translation aims to maintain the meaning of the original Swahili text while ensuring it reads naturally in English. Some key terms have been translated as follows:
- ""Walisisitiza"" = ""The investors""
- ""kuwa uangalifu"" = ""becoming cautious""
- ""mara kwa mara"" = ""on a daily basis""
- ""unahitajika kuhakikisha"" = ""want to ensure""
- ""uthabiti mwafaka"" = ""partnership agreements""
- ""unafuatiliwa"" = ""are correctly implemented""
- ""kushughulikia athari za sasa"" = ""reviewing current authorities""
- ""kusimamishwa kwa operesheni""","He said it is important that men participate in short leadership communication sessions
The provided translation has a few inaccuracies. Here's a more accurate version:

Swahili text: ""Walisema ni muhimu kuwa macho ikija maneno ya habari ya uongozi kiwandani.""

English translation: ""He said it is important for men to participate in short leadership communication sessions."" 

Note that I changed ""macho"" to ""men,"" and adjusted the sentence structure slightly to make it sound more natural in English while maintaining the original meaning. The word ""kiwandani"" can be translated as ""sessions"" or ""meetings,"" depending on the context, but ""sessions"" seems more appropriate here. If you have any specific context or additional details about this statement, feel free to share!",contradiction,12.106887817382812,
Kama kuna jambo lolote ambalo naweza kufanya.,Nilijua hakuna kitu ambacho ningeweza kufanya.,2,contradiction,"If there is any matter that you can do.
You have correctly translated the Swahili text into English. The sentence ""Kama kuna jambo lolote ambalo naweza kufanya"" indeed translates to ""If there is any matter that you can do."" 

Here's a breakdown of the translation:
- ""Kama"" means ""if""
- ""kuna"" means ""there is/are""
- ""jambo"" means ""matter"" or ""thing""
- ""lolote"" means ""any"" or ""all""
- ""ambalo"" means ""which"" (in this context, it helps connect the idea)
- ""naweza"" means ""you can""
- ""kufanya"" means ""do""

So, putting it all together, we get: ""If there is any matter that you can do."" This could be used in various contexts where someone is asking if there are any tasks or issues that another person is capable of handling.","I know there is nothing that I can do.
You have provided an accurate English translation of the given Swahili text. The sentence ""Nilijua hakuna kitu ambacho ningeweza kufanya"" indeed translates to ""I know there is nothing that I can do"" in English. Well done! If you need any more translations or assistance, feel free to ask.",contradiction,"kusaidia
The word ""contradiction"" in English translates to ""kusaidia"" in Swahili. However, it's",contradiction,"If there is any matter that you can do.
You have correctly translated the Swahili text into English. The sentence ""Kama kuna jambo lolote ambalo naweza kufanya"" indeed translates to ""If there is any matter that you can do."" 

Here's a breakdown of the translation:
- ""Kama"" means ""if""
- ""kuna"" means ""there is/are""
- ""jambo"" means ""matter"" or ""thing""
- ""lolote"" means ""any"" or ""all""
- ""ambalo"" means ""which"" (in this context, it helps connect the idea)
- ""naweza"" means ""you can""
- ""kufanya"" means ""do""

So, putting it all together, we get: ""If there is any matter that you can do."" This could be used in various contexts where someone is asking if there are any tasks or issues that another person is capable of handling.","I know there is nothing that I can do.
You have provided an accurate English translation of the given Swahili text. The sentence ""Nilijua hakuna kitu ambacho ningeweza kufanya"" indeed translates to ""I know there is nothing that I can do"" in English. Well done! If you need any more translations or assistance, feel free to ask.",contradiction,8.503905057907104,
Mengi yamefanyika kwa kumuandika kazi Michael Apted kuleta ubinadamu kwenye kipindi.,Michael Apted aliajiriwa kuongeza ubora wa kibinafsi kwenye mfululizo.,0,entailment,"Many people have collaborated with filmmaker Michael Apted to find subjects for his projects.
You've done a great job translating that sentence! Here's a slightly refined version for clarity:

""Many people have worked with filmmaker Michael Apted to identify subjects for his projects.""

This maintains the original meaning while sounding more natural in English.","Michael Apted revised the film's budget. To translate the given Swahili text into English, let's break it down step by step:

1. **Michael Apted** - This is a name and remains unchanged in the translation.
2. **alialijiriwa** - This phrase means ""was revised"" or ""revised.""
3. **kuongeza** - This verb means ""to add"" or ""to increase.""
4. **ubora** - This noun translates to ""budget.""
5. **wa kibinafsi** - This phrase means ""of the film"" or ""for the film.""
6. **kwenye mfululizo** - This phrase means ""into the budget.""

Putting these parts together, we get:
""Michael Apted revised the film's budget.""

So, the final English translation is:
**Michael Apted revised the film's budget.** 

This sentence conveys that Michael Apted made changes to the financial plan for the film production. The word order in the English version closely follows the original Swahili structure while ensuring clarity and natural flow in English.",neutral,"chache
You're correct that ""neutral"" can be translated as ""chache"" in Swahili. However, it's important to note",neutral,"Many people have collaborated with filmmaker Michael Apted to find subjects for his projects.
You've done a great job translating that sentence! Here's a slightly refined version for clarity:

""Many people have worked with filmmaker Michael Apted to identify subjects for his projects.""

This maintains the original meaning while sounding more natural in English.","Michael Apted revised the film's budget. To translate the given Swahili text into English, let's break it down step by step:

1. **Michael Apted** - This is a name and remains unchanged in the translation.
2. **alialijiriwa** - This phrase means ""was revised"" or ""revised.""
3. **kuongeza** - This verb means ""to add"" or ""to increase.""
4. **ubora** - This noun translates to ""budget.""
5. **wa kibinafsi** - This phrase means ""of the film"" or ""for the film.""
6. **kwenye mfululizo** - This phrase means ""into the budget.""

Putting these parts together, we get:
""Michael Apted revised the film's budget.""

So, the final English translation is:
**Michael Apted revised the film's budget.** 

This sentence conveys that Michael Apted made changes to the financial plan for the film production. The word order in the English version closely follows the original Swahili structure while ensuring clarity and natural flow in English.",neutral,8.940784215927124,
"Kwa shukrani ya kutoa $100 ama mingi kwa kampeni, wewe na wageni mmekaribishwa kushuhudia mapokezi maalumu ,Alhamisi ,Machi 23,2000 kutoka saa 5:30 -8:00 jioni jukwaa la Herron.",Wewe na mgeni mtaalikwa kuhudhuria mapokezi maalum ikiwa utachangia $100 au zaidi kwenye kampeni.,0,entailment,"Thank you for your donation of $100 or more to our campaign, you and your generous supporters will be acknowledged for your contribution on Thursday, March 23, 2000 between 5:30 PM and 8:00 PM at Herron.
To ensure accuracy in the translation, here's a detailed breakdown:

- ""Kwa shukrani ya kutoa"" translates to ""Thank you for your donation""
- ""$100 ama mingi"" means ""$100 or more""
- ""kwa kampeni"" refers to ""to our campaign""
- ""wewe na wageni mmekaribishwa"" translates to ""you and your generous supporters""
- ""kushuhudia mapokezi maalumu"" means ""will be acknowledged for your contribution""
- ""Alhamisi Machi 23, 2000"" is ""Thursday, March 23, 2000""
- ""kutoka saa 5:30 -8:00"" means ""from 5:30 PM to 8:00 PM""
- ""jioni jukwaa la Herron"" translates to ""at","You and your friend are eligible to receive a discount on the package if you contribute $100 or more to the campaign. The given Swahili text translates to the following in English:

""You and your friend are eligible to receive a discount on the package if you contribute $100 or more to the campaign."" 

This sentence suggests that there is an ongoing campaign, and by contributing at least $100, both the speaker and their friend can get a discount on a certain package or service. It implies some form of group incentive for supporting the campaign financially.",neutral,"chache
You're correct that ""neutral"" can be translated as ""chache"" in Swahili. However, it's important to note",neutral,"Thank you for your donation of $100 or more to our campaign, you and your generous supporters will be acknowledged for your contribution on Thursday, March 23, 2000 between 5:30 PM and 8:00 PM at Herron.
To ensure accuracy in the translation, here's a detailed breakdown:

- ""Kwa shukrani ya kutoa"" translates to ""Thank you for your donation""
- ""$100 ama mingi"" means ""$100 or more""
- ""kwa kampeni"" refers to ""to our campaign""
- ""wewe na wageni mmekaribishwa"" translates to ""you and your generous supporters""
- ""kushuhudia mapokezi maalumu"" means ""will be acknowledged for your contribution""
- ""Alhamisi Machi 23, 2000"" is ""Thursday, March 23, 2000""
- ""kutoka saa 5:30 -8:00"" means ""from 5:30 PM to 8:00 PM""
- ""jioni jukwaa la Herron"" translates to ""at","You and your friend are eligible to receive a discount on the package if you contribute $100 or more to the campaign. The given Swahili text translates to the following in English:

""You and your friend are eligible to receive a discount on the package if you contribute $100 or more to the campaign."" 

This sentence suggests that there is an ongoing campaign, and by contributing at least $100, both the speaker and their friend can get a discount on a certain package or service. It implies some form of group incentive for supporting the campaign financially.",neutral,10.877290725708008,
Utaona video ya stori ya Anna na Amsterdam chini ya makazi pamoja na picha na shaba za wakati huo.,Hutaona picha.,2,contradiction,"Watch the story of Anna and Amsterdam in bed together with pictures and videos from this time.
You've done a great job with the translation! Here's a slightly refined version for clarity:

""Watch the story of Anna and Amsterdam in bed together, along with pictures and videos from this time.""

This version maintains the original meaning while sounding more natural in English. If you have any specific context or additional details you'd like to include, feel free to let me know!","Take a picture.
You've got it! The correct translation of ""Hutaona picha"" from Swahili to English is:

Take a picture. 

This is a straightforward and accurate translation of the given Swahili phrase. Well done!",neutral,"chache
You're correct that ""neutral"" can be translated as ""chache"" in Swahili. However, it's important to note",neutral,"Watch the story of Anna and Amsterdam in bed together with pictures and videos from this time.
You've done a great job with the translation! Here's a slightly refined version for clarity:

""Watch the story of Anna and Amsterdam in bed together, along with pictures and videos from this time.""

This version maintains the original meaning while sounding more natural in English. If you have any specific context or additional details you'd like to include, feel free to let me know!","Take a picture.
You've got it! The correct translation of ""Hutaona picha"" from Swahili to English is:

Take a picture. 

This is a straightforward and accurate translation of the given Swahili phrase. Well done!",neutral,5.1385087966918945,
"Kwa kuongezea, wakazi wa Indiana wanaweza kuendelea kupokea mkopo wa ushuru wa Indiana ambayo inaelekezwa moja kwa moja dhidi ya mwisho wa fomu ya ushuru ya eneo hilo.",Wakazi wa Indiana wanapata mkopo wa ushuru wa asilimia 50 ikiwa wanachangia thieta.,1,neutral,"In order to do so, the citizens of Indiana can ensure that only one ballot box is used for the voting process in their respective areas at the end of the election period.
You've done a great job with the translation! Here's a slightly refined version for clarity:

""In order to achieve this, the citizens of Indiana can make sure that only one ballot box is used for the voting process in their respective areas at the end of the election period.""

This maintains the original meaning while sounding more natural in English. If you have any specific context or need further adjustments, feel free to let me know!","The workers in Indiana will receive a minimum wage of $50 per hour if they work overtime.
The correct English translation of the given Swahili text is:

""Workers in Indiana will receive an overtime wage of $50 per hour if they work overtime.""

Note that ""mkopo wa ushuru"" typically refers to ""overtime wage"" or ""overtime pay,"" not just ""minimum wage."" Also, ""asilimia"" means ""overtime"" in this context. Therefore, the phrase should be translated more accurately as referring to overtime rather than minimum wage. 

So the precise translation would be:
""Workers in Indiana will receive an overtime wage of $50 per hour if they work overtime."" 

This preserves the meaning and intent of the original Swahili sentence.",neutral,"chache
You're correct that ""neutral"" can be translated as ""chache"" in Swahili. However, it's important to note",neutral,"In order to do so, the citizens of Indiana can ensure that only one ballot box is used for the voting process in their respective areas at the end of the election period.
You've done a great job with the translation! Here's a slightly refined version for clarity:

""In order to achieve this, the citizens of Indiana can make sure that only one ballot box is used for the voting process in their respective areas at the end of the election period.""

This maintains the original meaning while sounding more natural in English. If you have any specific context or need further adjustments, feel free to let me know!","The workers in Indiana will receive a minimum wage of $50 per hour if they work overtime.
The correct English translation of the given Swahili text is:

""Workers in Indiana will receive an overtime wage of $50 per hour if they work overtime.""

Note that ""mkopo wa ushuru"" typically refers to ""overtime wage"" or ""overtime pay,"" not just ""minimum wage."" Also, ""asilimia"" means ""overtime"" in this context. Therefore, the phrase should be translated more accurately as referring to overtime rather than minimum wage. 

So the precise translation would be:
""Workers in Indiana will receive an overtime wage of $50 per hour if they work overtime."" 

This preserves the meaning and intent of the original Swahili sentence.",neutral,8.581117868423462,
"Meya wa Letohrad, mji ambao Josef Korbel alikua, anasema alimtumia Albright barua tatu miaka ya karibuni.",Korbell alimwongoza Lotohrad.,0,entailment,"In the capital city where Josef Korbel lived, he said that he used Albright for three nearly consecutive years.
To make it more natural in English while preserving the meaning, we can adjust the sentence slightly as follows:

""In the capital city where Josef Korbel resided, he stated that he utilized Albright for almost three consecutive years.""

This version maintains the original meaning but sounds more fluid and idiomatic in English. Here's a breakdown of the changes:
- ""Mveya"" is translated as ""capital city,"" which is a common term in English.
- ""alikua"" is translated as ""resided,"" which is a more natural way to express long-term residence.
- ""anamtaumea"" is translated as ""stated"" or ""said.""
- ""alamtumia"" is translated as ""utilized,"" which conveys the idea of using someone for a purpose.
- ""miaka ya karibuni"" is translated as ""almost three consecutive years,"" which captures the intended meaning more clearly. 

The adjusted translation reads smoothly and accurately reflects the original Swahili text.","The Korbell looked at Lotorad.
The provided Swahili sentence is grammatically incorrect. It appears there might be a typo or error in the names ""Korbell"" and ""Lotohrad."" Assuming these are intentional names, the corrected and translated sentence would be:

English translation: Korbell looked at Lotorad. 

If you have any context or need further assistance with these names, please let me know!",contradiction,"kusaidia
The word ""contradiction"" in English translates to ""kusaidia"" in Swahili. However, it's",contradiction,"In the capital city where Josef Korbel lived, he said that he used Albright for three nearly consecutive years.
To make it more natural in English while preserving the meaning, we can adjust the sentence slightly as follows:

""In the capital city where Josef Korbel resided, he stated that he utilized Albright for almost three consecutive years.""

This version maintains the original meaning but sounds more fluid and idiomatic in English. Here's a breakdown of the changes:
- ""Mveya"" is translated as ""capital city,"" which is a common term in English.
- ""alikua"" is translated as ""resided,"" which is a more natural way to express long-term residence.
- ""anamtaumea"" is translated as ""stated"" or ""said.""
- ""alamtumia"" is translated as ""utilized,"" which conveys the idea of using someone for a purpose.
- ""miaka ya karibuni"" is translated as ""almost three consecutive years,"" which captures the intended meaning more clearly. 

The adjusted translation reads smoothly and accurately reflects the original Swahili text.","The Korbell looked at Lotorad.
The provided Swahili sentence is grammatically incorrect. It appears there might be a typo or error in the names ""Korbell"" and ""Lotohrad."" Assuming these are intentional names, the corrected and translated sentence would be:

English translation: Korbell looked at Lotorad. 

If you have any context or need further assistance with these names, please let me know!",contradiction,9.394526243209839,
